NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,3,27,27,27,1,2,9,27,19,25,0.1027548,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,9,27,19,25,0.2017313,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,9,27,19,25,0.3013752,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,9,27,19,25,0.4007439,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,9,27,19,25,0.500809,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,9,27,19,25,0.6021333,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,9,27,19,25,0.700811,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,3,27,27,27,1,2,9,27,19,25,0.8016831,1
0,1,2,2,0,4.507551,8.3085,0.3085001,15,3,3,27,27,27,1,2,9,27,19,25,0.9017894,1
1,1,2,1,19.60756,5.00755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,9,27,19,25,1.002469,1
1,1,2,1,19.10756,5.507551,0.3085001,0.3075551,15,3,3,27,27,27,1,2,9,27,19,25,1.10258,1
1,1,2,1,18.60756,6.007553,0.3085001,0.3075551,15,3,3,27,27,27,1,2,9,27,19,25,1.201602,1
1,1,2,1,18.10756,6.507555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,9,27,19,25,1.302687,1
1,1,2,1,17.60755,7.007556,0.3085001,0.3075551,15,3,3,27,27,27,1,2,9,27,19,25,1.402666,1
1,1,2,1,17.10755,7.507559,0.3085001,0.3075551,15,3,3,27,27,27,1,2,9,27,19,25,1.501818,1
1,1,2,2,16.60755,8.007561,0.3085001,0.3085001,15,3,3,27,27,27,1,2,9,27,19,25,1.600865,1
1,1,2,2,16.10755,8.507563,0.3085001,0.3085001,15,3,3,27,27,27,1,2,9,27,19,25,1.700348,1
1,1,2,2,15.60755,9.007565,0.3085001,0.3085001,15,3,3,27,27,27,1,2,9,27,19,25,1.802106,1
1,1,2,2,15.10754,9.507566,0.3085001,0.3085001,15,3,3,27,27,27,1,2,9,27,19,25,1.900835,1
1,1,2,1,14.60754,10.00757,0.3085001,8.307554,15,3,3,27,27,27,1,2,9,27,19,25,2.001186,1
1,1,2,1,14.10754,10.50757,0.3085001,8.307554,15,3,3.5,27,26.5,27,1,2,9,27,19,25,2.101736,1
1,1,2,2,13.60754,11.00757,0.3085001,0.3085001,15,3,3.999999,27,26,27,1,2,9,27,19,25,2.201088,1
1,1,2,2,13.10754,11.50757,0.3085001,0.3085001,15,3,4.499999,27,25.49999,27,1,2,9,27,19,25,2.300794,1
1,1,2,2,12.60754,12.00758,0.3085001,0.3085001,15,3,4.999998,27,24.99999,27,1,2,9,27,19,25,2.400084,1
1,1,2,2,12.10753,12.50758,0.3085001,0.3085001,15,3,5.499998,27,24.49999,27,1,2,9,27,19,25,2.500838,1
1,1,2,2,11.60753,13.00758,0.3085001,0.3085001,15,3,5.999997,27,23.99999,27,1,2,9,27,19,25,2.600964,1
1,1,2,2,11.10753,13.50758,0.3085001,0.3085001,15,3,6.499997,27,23.49999,27,1,2,9,27,19,25,2.702269,1
1,1,1,1,10.60753,14.00758,2.307555,8.307555,15,3,6.999996,27,22.99998,27,1,2,9,27,19,25,2.801506,1
1,1,1,1,10.10752,14.50758,2.307555,8.307555,15,3,7.499996,27,22.49998,27,1,2,9,27,19,25,2.901646,1
0,1,2,2,0,15.00759,0.3085001,0.3085001,15,3,7.999995,27,21.99998,27,0,2,100,100,19,25,3.001645,1
0,1,2,2,0,15.50759,0.3085001,0.3085001,15,3,8.499997,27,21.49998,27,0,2,100,100,19,25,3.101836,1
0,1,2,2,0,16.00759,0.3085001,0.3085001,15,3,8.999999,27,20.99998,27,0,2,100,100,19,25,3.200539,1
0,1,2,2,0,16.50759,0.3085001,0.3085001,15,3,9.500001,27,20.49998,27,0,2,100,100,19,25,3.30044,1
0,1,2,2,0,17.0076,0.3085001,0.3085001,15,3,10,27,19.99997,27,0,2,100,100,19,25,3.400314,1
0,1,2,2,0,17.5076,0.3085001,0.3085001,15,3,10.5,27,19.49997,27,0,2,100,100,19,25,3.502009,1
0,1,2,2,0,18.0076,0.3085001,0.3085001,15,3,11.00001,27,18.99997,27,0,2,100,100,19,25,3.602212,1
6,1,2,2,4.457705,18.5076,0.3085001,0.3085001,15,3,11.50001,27,18.49997,27,1,2,100,100,19,25,3.702331,1
6,1,2,2,3.957703,19.0076,0.3085001,0.3085001,15,3,12.00001,27,17.99997,27,1,2,100,100,19,25,3.801861,1
0,1,2,2,0,19.5076,0.3085001,0.3085001,15,3,12.50001,27,17.49996,27,0,2,100,100,19,25,3.901722,1
0,0,2,2,0,0,0.3085001,0.3085001,15,3,13.00001,27,16.99996,27,0,2,100,100,19,25,4.00083,1
0,0,2,2,0,0,0.3085001,0.3085001,15,3,13.00001,26.7,17.49996,27,0,2,100,100,19,25,4.100981,1
0,0,2,2,0,0,0.3085001,0.3085001,15,3,13.00001,26.6,17.99997,27,0,2,100,100,19,25,4.201114,1
0,0,2,2,0,0,0.3085001,0.3085001,15,3,13.00001,26.1,18.49997,27,0,2,100,100,19,25,4.302989,1
1,0,6,2,2.607497,0,0.6577644,0.3085001,15,3,13.00001,25.59999,18.99997,27,1,2,100,100,19,25,4.402157,1
1,0,6,2,2.107495,0,0.6577644,0.3085001,15,3,13.00001,25.09999,19.49997,27,1,2,100,100,19,25,4.501381,1
1,0,6,2,1.607493,0,0.3577632,0.3085001,15,3,12.70001,24.89999,19.99997,27,1,2,100,100,19,25,4.602424,1
1,5,2,2,1.507493,0.7878073,3.908499,0.7085016,15,3,12.20001,24.89999,19.49997,27,1,2,100,100,19,25,4.701571,3
1,5,0,2,1.507493,0.7878073,0,1.108503,15,3,11.70001,24.89999,18.99997,27,0,2,100,100,19,25,4.802118,3
1,2,0,2,1.607493,3.008562,0,2.108503,15,3,11.20001,24.89999,18.49997,27,0,2,100,100,19,25,4.901107,2
1,2,0,2,2.107495,2.50856,0,2.108503,15,3,10.70001,24.89999,17.99997,27,0,2,100,100,19,25,5.000756,2
1,2,2,6,2.607497,2.008558,3.508496,0.2577495,15,3,10.2,24.89999,17.49996,27,1,2,100,100,19,25,5.101291,2
1,2,2,6,3.007499,1.608556,3.608497,0.657751,15,3,9.700002,24.89999,16.99996,27,1,2,100,100,19,25,5.201836,4
1,0,2,6,3.007499,0,4.108499,0.1577491,15,3,9.700002,24.89999,16.49996,27,1,2,100,100,19,25,5.300512,4
1,0,2,2,3.007499,0,4.608501,1.008499,15,3,100,100,15.99996,27,1,2,100,100,19,25,5.400624,4
1,2,2,2,3.007499,0.6085566,5.108503,0.5084971,15,3,100,100,15.49996,27,1,2,100,100,19,25,5.500314,4
1,2,2,2,3.007499,0.6085566,5.608505,3.008495,15,3,100,100,14.99995,27,1,2,100,100,19,25,5.600824,4
2,2,2,2,0.008443591,0.6085566,5.808506,2.808494,15,3,100,100,14.49995,27,1,2,100,100,19,25,5.700231,3
2,2,2,2,0.008443591,0.6085566,5.708505,2.908495,15,3,100,100,13.99995,27,1,2,100,100,19,25,5.802441,3
2,2,2,2,0.008443591,0.6085566,5.708505,2.908495,15,3,100,100,13.49995,27,1,2,100,100,19,25,5.901782,3
2,2,2,2,0.008443591,0.6085566,5.708505,2.908495,15,3,100,100,12.99995,27,1,2,100,100,19,25,6.002287,3
5,2,2,2,1.594419,0.6085566,5.208503,3.408497,15,3,100,100,12.99995,26.5,1,2,100,100,19,25,6.10076,3
1,2,2,2,3.007499,0.6085566,4.708501,3.908499,15,3,100,100,12.99995,26,1,2,100,100,19,25,6.201625,3
1,0,6,2,3.007499,0,0.5576963,4.4085,15,3,100,100,12.99995,25.49999,1,2,100,100,19,25,6.300727,3
1,2,6,2,3.007499,1.608556,0.05769441,4.908502,15,3,100,100,12.99995,24.99999,1,2,100,100,19,25,6.400951,3
1,2,2,2,3.007499,1.608557,3.208496,5.408504,15,3,100,100,12.99995,24.49999,1,2,100,100,19,25,6.500005,3
1,2,2,2,3.007499,1.608557,2.708494,5.908506,15,3,100,100,100,100,1,2,100,100,19,25,6.601692,3
1,2,0,2,3.007499,1.608556,0,6.408508,15,3,100,100,100,100,0,2,100,100,19,25,6.700487,3
1,1,0,2,3.007499,1.607612,0,6.90851,15,3,100,100,100,100,0,2,100,100,19,25,6.802222,3
1,1,2,2,3.007499,1.607612,2.208488,7.408512,15,3,100,100,100,100,1,2,100,100,19,25,6.900385,3
1,1,2,2,3.007499,1.607612,1.708486,7.908514,15,3,100,100,100,100,1,2,100,100,19,25,7.000676,3
1,1,2,2,3.007499,1.607612,1.208484,8.408515,15,3,100,100,100,100,1,2,100,100,19,25,7.100275,3
1,2,2,2,3.007499,0.6085566,0.7084826,8.908518,15,3,100,100,100,100,1,2,100,100,19,25,7.201964,3
1,2,2,2,3.007499,0.6085566,0.2084806,9.40852,15,3,100,100,100,100,1,2,100,100,19,25,7.302274,3
1,2,2,2,3.007499,0.6085566,0.008479831,9.608521,15,3,100,100,100,100,1,2,100,100,19,25,7.401866,3
2,2,2,2,0.008443591,0.6085565,2.608478,10.00852,15,3,100,100,100,100,1,2,100,100,19,25,7.500178,3
2,2,2,2,0.008443591,0.6085566,2.108476,10.50852,15,3,100,100,100,100,1,2,100,100,19,25,7.602049,3
2,2,2,2,0.008443591,0.6085565,1.608474,11.00853,15,3,100,100,100,100,1,2,100,100,19,25,7.701773,3
win
